sample_id,condition_id,rule,L,rho,live_count,density,block_var,block_entropy,components_t0,components_t1,fine_net_1,iso_count,iso_die,iso_survive,iso_survive_isolated,iso_survive_connected,iso_orth_birth_any,iso_diag_birth_any,iso_local_window_delta_sum,iso_local_window_loss_sum,iso_local_window_gain_sum
13331,HighLife_L128_rho0.25,HighLife,128,0.25,4106,0.2506103515625,0.002811059355735779,1.2248960006645269,2103,1034,-1069,889,562,327,50,277,693,471,-1920,1970,50
13332,HighLife_L128_rho0.25,HighLife,128,0.25,4108,0.250732421875,0.003083646297454834,1.2982312140828292,2120,1014,-1106,902,554,348,45,303,728,461,-2096,2123,27
13333,HighLife_L128_rho0.25,HighLife,128,0.25,4075,0.24871826171875,0.003201749175786972,1.3103471771217767,2173,1060,-1113,950,582,368,52,316,761,480,-2032,2071,39
13334,HighLife_L128_rho0.25,HighLife,128,0.25,4035,0.24627685546875,0.002727951854467392,1.1624435810250113,2096,1060,-1036,904,573,331,47,284,730,485,-2011,2044,33
13335,HighLife_L128_rho0.25,HighLife,128,0.25,4115,0.25115966796875,0.003175344318151474,1.3262071467365493,2090,1081,-1009,850,542,308,50,258,666,456,-1740,1779,39
13336,HighLife_L128_rho0.25,HighLife,128,0.25,4137,0.25250244140625,0.0023693405091762543,1.0536078918811849,2112,1048,-1064,894,522,372,44,328,719,442,-1982,2009,27
13337,HighLife_L128_rho0.25,HighLife,128,0.25,3984,0.2431640625,0.0022401809692382812,1.0134953091600682,2177,1033,-1144,959,609,350,55,295,733,475,-2064,2092,28
13338,HighLife_L128_rho0.25,HighLife,128,0.25,4020,0.245361328125,0.0028452277183532715,1.225153069635462,2106,1007,-1099,906,550,356,55,301,705,477,-2035,2067,32
13339,HighLife_L128_rho0.25,HighLife,128,0.25,4074,0.2486572265625,0.003067120909690857,1.2601225426766758,2130,1058,-1072,944,586,358,52,306,736,484,-2053,2090,37
13340,HighLife_L128_rho0.25,HighLife,128,0.25,4063,0.24798583984375,0.0026652775704860687,1.0988284868997473,2117,1025,-1092,886,513,373,39,334,723,469,-2060,2085,25
13341,HighLife_L128_rho0.25,HighLife,128,0.25,4096,0.25,0.0032978057861328125,1.3100654369489386,2067,1006,-1061,838,521,317,48,269,671,434,-1840,1861,21
13342,HighLife_L128_rho0.25,HighLife,128,0.25,4093,0.24981689453125,0.0028752945363521576,1.259176740746206,2121,1049,-1072,863,519,344,59,285,678,458,-1874,1914,40
13343,HighLife_L128_rho0.25,HighLife,128,0.25,4149,0.25323486328125,0.0025692246854305267,1.1322848225489561,2149,1061,-1088,912,569,343,35,308,750,497,-1939,1984,45
13344,HighLife_L128_rho0.25,HighLife,128,0.25,4077,0.24884033203125,0.0027194879949092865,1.1654565406203612,2048,1045,-1003,825,518,307,46,261,628,411,-1799,1824,25
13345,HighLife_L128_rho0.25,HighLife,128,0.25,4164,0.254150390625,0.003255784511566162,1.3177580856404907,2174,1055,-1119,960,610,350,38,312,784,510,-2169,2214,45
13346,HighLife_L128_rho0.25,HighLife,128,0.25,3990,0.2435302734375,0.002727612853050232,1.2521304816843928,2067,990,-1077,845,538,307,46,261,658,419,-1859,1896,37
13347,HighLife_L128_rho0.25,HighLife,128,0.25,4060,0.247802734375,0.002747476100921631,1.2704663819839521,2135,1003,-1132,901,566,335,44,291,711,470,-1994,2035,41
13348,HighLife_L128_rho0.25,HighLife,128,0.25,4162,0.2540283203125,0.0031442493200302124,1.248841693345324,2120,1047,-1073,885,537,348,48,300,703,460,-1916,1950,34
13349,HighLife_L128_rho0.25,HighLife,128,0.25,4029,0.24591064453125,0.0032133720815181732,1.3280161727837922,2056,1059,-997,857,557,300,47,253,668,447,-1787,1823,36
13350,HighLife_L128_rho0.25,HighLife,128,0.25,4138,0.2525634765625,0.003029927611351013,1.2405872936550921,2143,1046,-1097,927,563,364,57,307,739,495,-2126,2155,29
13351,HighLife_L128_rho0.25,HighLife,128,0.25,4030,0.2459716796875,0.0026235431432724,1.1719350558649964,2154,969,-1185,918,570,348,48,300,725,486,-2131,2163,32
13352,HighLife_L128_rho0.25,HighLife,128,0.25,4095,0.24993896484375,0.0029859505593776703,1.2061758024899296,2107,1043,-1064,884,542,342,44,298,706,479,-1911,1942,31
13353,HighLife_L128_rho0.25,HighLife,128,0.25,4175,0.25482177734375,0.0029798708856105804,1.2819168228254205,2108,1038,-1070,873,553,320,31,289,726,452,-1952,1995,43
13354,HighLife_L128_rho0.25,HighLife,128,0.25,4097,0.25006103515625,0.002766605466604233,1.1465722908432852,2138,1002,-1136,900,555,345,44,301,730,467,-2136,2161,25
13355,HighLife_L128_rho0.25,HighLife,128,0.25,4089,0.24957275390625,0.0030143819749355316,1.2208331606423508,2141,1034,-1107,927,552,375,47,328,750,482,-2136,2166,30
13356,HighLife_L128_rho0.25,HighLife,128,0.25,4070,0.2484130859375,0.0026849359273910522,1.2355206809925523,2099,1038,-1061,885,545,340,42,298,718,464,-2035,2061,26
13357,HighLife_L128_rho0.25,HighLife,128,0.25,4096,0.25,0.0025501251220703125,1.128156946698426,2134,1053,-1081,854,520,334,54,280,676,445,-1878,1916,38
13358,HighLife_L128_rho0.25,HighLife,128,0.25,4131,0.25213623046875,0.0031892918050289154,1.3100654369489386,2100,1086,-1014,860,556,304,39,265,688,459,-1848,1894,46
13359,HighLife_L128_rho0.25,HighLife,128,0.25,4093,0.24981689453125,0.003056492656469345,1.2913773686091032,2103,1026,-1077,850,545,305,37,268,687,438,-1878,1912,34
13360,HighLife_L128_rho0.25,HighLife,128,0.25,4108,0.250732421875,0.003030240535736084,1.294299655104792,2091,1038,-1053,875,539,336,57,279,684,447,-1749,1792,43
13361,HighLife_L128_rho0.25,HighLife,128,0.25,4191,0.25579833984375,0.0024659596383571625,1.1066017079773307,2130,1086,-1044,891,575,316,45,271,702,470,-1863,1902,39
13362,HighLife_L128_rho0.25,HighLife,128,0.25,4076,0.248779296875,0.0028843283653259277,1.2271444893833874,2096,994,-1102,890,542,348,42,306,715,465,-2036,2066,30
13363,HighLife_L128_rho0.25,HighLife,128,0.25,4145,0.25299072265625,0.002597447484731674,1.2096125775693183,2179,1075,-1104,954,592,362,50,312,784,520,-2117,2151,34
13364,HighLife_L128_rho0.25,HighLife,128,0.25,4141,0.25274658203125,0.0029211901128292084,1.2515276395995523,2101,1080,-1021,880,543,337,45,292,692,488,-1911,1944,33
13365,HighLife_L128_rho0.25,HighLife,128,0.25,4088,0.24951171875,0.003148794174194336,1.2774288861559517,2125,1066,-1059,880,569,311,48,263,689,477,-1828,1871,43
13366,HighLife_L128_rho0.25,HighLife,128,0.25,4062,0.2479248046875,0.0025801509618759155,1.129873728077752,2110,1046,-1064,862,557,305,44,261,683,471,-1832,1860,28
13367,HighLife_L128_rho0.25,HighLife,128,0.25,4152,0.25341796875,0.003602743148803711,1.342747241952758,2087,1017,-1070,850,525,325,42,283,657,445,-1867,1899,32
13368,HighLife_L128_rho0.25,HighLife,128,0.25,4073,0.24859619140625,0.003054555505514145,1.2515276395995523,2076,1005,-1071,843,551,292,31,261,662,431,-1891,1916,25
13369,HighLife_L128_rho0.25,HighLife,128,0.25,4133,0.25225830078125,0.0031219981610774994,1.2819882982122672,2139,1046,-1093,916,541,375,48,327,739,481,-2082,2114,32
13370,HighLife_L128_rho0.25,HighLife,128,0.25,4139,0.25262451171875,0.0030401013791561127,1.285011874396187,2162,1048,-1114,934,565,369,36,333,756,496,-2119,2158,39
13371,HighLife_L128_rho0.25,HighLife,128,0.25,4065,0.24810791015625,0.0027859173715114594,1.2258766051472534,2086,1020,-1066,836,509,327,42,285,669,427,-1814,1851,37
13372,HighLife_L128_rho0.25,HighLife,128,0.25,4115,0.25115966796875,0.002999868243932724,1.2426730973684965,2109,1057,-1052,875,552,323,45,278,689,467,-1882,1914,32
13373,HighLife_L128_rho0.25,HighLife,128,0.25,4189,0.25567626953125,0.002597060054540634,1.1940818817103824,2104,1105,-999,894,539,355,53,302,701,464,-1876,1929,53
13374,HighLife_L128_rho0.25,HighLife,128,0.25,4117,0.25128173828125,0.0028527043759822845,1.2497292835179987,2137,1008,-1129,888,587,301,43,258,690,457,-1827,1855,28
13375,HighLife_L128_rho0.25,HighLife,128,0.25,4052,0.247314453125,0.0031685233116149902,1.319439141009585,2101,1054,-1047,860,512,348,57,291,674,445,-1919,1946,27
13376,HighLife_L128_rho0.25,HighLife,128,0.25,4148,0.253173828125,0.0030664801597595215,1.2685869113043227,2106,1095,-1011,869,531,338,44,294,686,470,-1875,1904,29
13377,HighLife_L128_rho0.25,HighLife,128,0.25,4112,0.2509765625,0.0026712417602539062,1.187574513515585,2121,1018,-1103,896,572,324,44,280,731,472,-1981,2014,33
13378,HighLife_L128_rho0.25,HighLife,128,0.25,4089,0.24957275390625,0.002425011247396469,1.1191471901047112,2176,1053,-1123,959,572,387,52,335,767,494,-2124,2160,36
13379,HighLife_L128_rho0.25,HighLife,128,0.25,4118,0.2513427734375,0.0031720250844955444,1.3004347829249956,2116,1041,-1075,884,535,349,43,306,693,467,-1925,1956,31
13380,HighLife_L128_rho0.25,HighLife,128,0.25,4077,0.24884033203125,0.002801503986120224,1.0827836769808319,2131,984,-1147,912,541,371,42,329,735,499,-2125,2153,28
13381,HighLife_L128_rho0.25,HighLife,128,0.25,4018,0.2452392578125,0.0029337257146835327,1.2482571112360914,2129,1018,-1111,913,560,353,51,302,706,482,-2011,2047,36
13382,HighLife_L128_rho0.25,HighLife,128,0.25,4006,0.2445068359375,0.002626761794090271,1.2535316223090585,2147,1018,-1129,920,571,349,45,304,742,482,-2128,2161,33
13383,HighLife_L128_rho0.25,HighLife,128,0.25,4116,0.251220703125,0.0028881430625915527,1.1826956154137989,2108,1043,-1065,878,543,335,53,282,679,470,-1965,2002,37
13384,HighLife_L128_rho0.25,HighLife,128,0.25,4139,0.25262451171875,0.002973344177007675,1.2212321186001762,2138,1053,-1085,926,561,365,46,319,740,497,-2068,2114,46
13385,HighLife_L128_rho0.25,HighLife,128,0.25,4128,0.251953125,0.00292205810546875,1.2397646894587238,2063,1051,-1012,799,518,281,46,235,626,407,-1665,1706,41
13386,HighLife_L128_rho0.25,HighLife,128,0.25,4118,0.2513427734375,0.0031491369009017944,1.2348915030809122,2139,1002,-1137,915,554,361,41,320,764,483,-2148,2186,38
13387,HighLife_L128_rho0.25,HighLife,128,0.25,4155,0.25360107421875,0.002644922584295273,1.1362796970373903,2148,1010,-1138,930,543,387,43,344,772,499,-2155,2203,48
13388,HighLife_L128_rho0.25,HighLife,128,0.25,4146,0.2530517578125,0.00323699414730072,1.3103306994508308,2154,1054,-1100,952,570,382,49,333,763,482,-2146,2184,38
13389,HighLife_L128_rho0.25,HighLife,128,0.25,4109,0.25079345703125,0.0027602575719356537,1.2003727446153563,2152,1052,-1100,952,563,389,56,333,767,512,-2190,2238,48
13390,HighLife_L128_rho0.25,HighLife,128,0.25,4112,0.2509765625,0.0029191970825195312,1.2264548615783362,2149,1022,-1127,939,583,356,49,307,762,495,-2100,2134,34
13391,HighLife_L128_rho0.25,HighLife,128,0.25,4110,0.2508544921875,0.0028412193059921265,1.2083973296674475,2040,1049,-991,802,500,302,46,256,647,403,-1640,1682,42
13392,HighLife_L128_rho0.25,HighLife,128,0.25,4067,0.24822998046875,0.0030667446553707123,1.294387491455298,2129,1026,-1103,945,589,356,48,308,737,496,-2112,2150,38
13393,HighLife_L128_rho0.25,HighLife,128,0.25,3957,0.24151611328125,0.0028853677213191986,1.2435206555214318,2111,1014,-1097,881,556,325,52,273,699,448,-1863,1912,49
13394,HighLife_L128_rho0.25,HighLife,128,0.25,4144,0.2529296875,0.0027551651000976562,1.1456437494519405,2084,1050,-1034,784,481,303,47,256,633,415,-1626,1673,47
13395,HighLife_L128_rho0.25,HighLife,128,0.25,4160,0.25390625,0.0027446746826171875,1.2000720940355767,2116,1073,-1043,935,573,362,55,307,748,473,-2071,2106,35
13396,HighLife_L128_rho0.25,HighLife,128,0.25,4187,0.25555419921875,0.003189709037542343,1.2107817887659251,2110,1059,-1051,872,568,304,28,276,698,476,-1903,1937,34
13397,HighLife_L128_rho0.25,HighLife,128,0.25,4051,0.24725341796875,0.003247346729040146,1.2819882982122675,2093,1020,-1073,849,543,306,32,274,705,439,-1896,1937,41
13398,HighLife_L128_rho0.25,HighLife,128,0.25,4098,0.2501220703125,0.0033473819494247437,1.3429483340828878,2102,1009,-1093,853,515,338,40,298,681,466,-1883,1920,37
13399,HighLife_L128_rho0.25,HighLife,128,0.25,4024,0.24560546875,0.0028111934661865234,1.2650345222044743,2139,986,-1153,878,573,305,39,266,680,458,-2012,2038,26
13400,HighLife_L128_rho0.25,HighLife,128,0.25,4083,0.24920654296875,0.003212299197912216,1.2752152536678747,2094,1034,-1060,883,561,322,45,277,691,451,-1865,1902,37
13401,HighLife_L128_rho0.25,HighLife,128,0.25,4139,0.25262451171875,0.0024888776242733,1.0966949448330363,2148,1018,-1130,937,544,393,52,341,754,515,-2219,2251,32
13402,HighLife_L128_rho0.25,HighLife,128,0.25,4108,0.250732421875,0.0033831000328063965,1.3279448701399554,2097,1027,-1070,801,507,294,51,243,631,427,-1760,1792,32
13403,HighLife_L128_rho0.25,HighLife,128,0.25,4075,0.24871826171875,0.003148343414068222,1.2322798393092886,1999,1027,-972,796,482,314,55,259,598,398,-1631,1670,39
13404,HighLife_L128_rho0.25,HighLife,128,0.25,4134,0.2523193359375,0.0026248544454574585,1.1654565406203612,2144,1054,-1090,866,525,341,45,296,695,481,-2047,2083,36
13405,HighLife_L128_rho0.25,HighLife,128,0.25,4046,0.2469482421875,0.00313018262386322,1.2809242942065842,2124,1017,-1107,863,545,318,45,273,673,463,-1877,1911,34
13406,HighLife_L128_rho0.25,HighLife,128,0.25,3995,0.24383544921875,0.0026408694684505463,1.1210963731693888,2136,1055,-1081,881,566,315,44,271,690,475,-1985,2023,38
13407,HighLife_L128_rho0.25,HighLife,128,0.25,4102,0.2503662109375,0.0031050294637680054,1.3014206630257363,2113,1072,-1041,861,532,329,48,281,670,418,-1858,1902,44
13408,HighLife_L128_rho0.25,HighLife,128,0.25,4078,0.2489013671875,0.002720579504966736,1.1509074401153798,2112,1091,-1021,871,556,315,50,265,683,454,-1843,1894,51
13409,HighLife_L128_rho0.25,HighLife,128,0.25,4055,0.24749755859375,0.0033192001283168793,1.3322495124287974,2066,1080,-986,882,551,331,47,284,682,467,-1883,1927,44
13410,HighLife_L128_rho0.25,HighLife,128,0.25,4098,0.2501220703125,0.0032253116369247437,1.252370778560718,2105,1009,-1096,881,542,339,40,299,718,476,-1983,2014,31
13411,HighLife_L128_rho0.25,HighLife,128,0.25,4174,0.2547607421875,0.0029795020818710327,1.211664296691976,2097,1066,-1031,863,528,335,44,291,694,473,-1951,1979,28
13412,HighLife_L128_rho0.25,HighLife,128,0.25,4105,0.25054931640625,0.0029703937470912933,1.227445139963167,2107,1042,-1065,858,545,313,42,271,673,466,-1866,1905,39
13413,HighLife_L128_rho0.25,HighLife,128,0.25,4177,0.25494384765625,0.0028947554528713226,1.224138779648615,2143,1059,-1084,919,562,357,52,305,741,504,-1986,2022,36
13414,HighLife_L128_rho0.25,HighLife,128,0.25,4144,0.2529296875,0.0025110244750976562,1.0698990242512836,2099,1025,-1074,900,575,325,38,287,724,463,-1928,1967,39
13415,HighLife_L128_rho0.25,HighLife,128,0.25,4072,0.24853515625,0.003232717514038086,1.2611002570839256,2095,1038,-1057,860,506,354,47,307,671,416,-1912,1943,31
13416,HighLife_L128_rho0.25,HighLife,128,0.25,4193,0.25592041015625,0.0026495419442653656,1.2039082253996514,2145,1083,-1062,910,569,341,33,308,759,482,-2018,2046,28
13417,HighLife_L128_rho0.25,HighLife,128,0.25,4062,0.2479248046875,0.002639278769493103,1.173718823489222,2133,1062,-1071,928,587,341,38,303,761,494,-2014,2057,43
13418,HighLife_L128_rho0.25,HighLife,128,0.25,4121,0.25152587890625,0.0026536546647548676,1.1258296495762905,2155,1026,-1129,927,557,370,36,334,777,470,-2117,2141,24
13419,HighLife_L128_rho0.25,HighLife,128,0.25,4112,0.2509765625,0.0027971267700195312,1.182477737904855,2123,1080,-1043,877,545,332,36,296,719,496,-1923,1959,36
13420,HighLife_L128_rho0.25,HighLife,128,0.25,3998,0.2440185546875,0.0026249736547470093,1.1840085365220436,2134,1002,-1132,909,567,342,34,308,727,466,-2170,2196,26
13421,HighLife_L128_rho0.25,HighLife,128,0.25,4096,0.25,0.002925872802734375,1.2410381412397584,2149,1051,-1098,914,530,384,60,324,709,468,-1973,2009,36
13422,HighLife_L128_rho0.25,HighLife,128,0.25,4019,0.24530029296875,0.0029314421117305756,1.2535316223090585,2074,1021,-1053,867,554,313,40,273,688,445,-1878,1909,31
13423,HighLife_L128_rho0.25,HighLife,128,0.25,4124,0.251708984375,0.002858102321624756,1.241315143732524,2133,1045,-1088,886,569,317,36,281,700,501,-2045,2079,34
13424,HighLife_L128_rho0.25,HighLife,128,0.25,4136,0.25244140625,0.0031583309173583984,1.3100654369489386,2072,1017,-1055,849,536,313,28,285,680,426,-1888,1925,37
13425,HighLife_L128_rho0.25,HighLife,128,0.25,4099,0.25018310546875,0.0029363296926021576,1.2506921943721674,2119,1029,-1090,908,588,320,47,273,723,492,-1913,1955,42
13426,HighLife_L128_rho0.25,HighLife,128,0.25,4051,0.24725341796875,0.0033636949956417084,1.3474354291748938,2089,1012,-1077,869,537,332,54,278,662,456,-1997,2031,34
13427,HighLife_L128_rho0.25,HighLife,128,0.25,4080,0.2490234375,0.0033273696899414062,1.3347935314316366,2123,954,-1169,932,578,354,34,320,748,473,-2144,2169,25
13428,HighLife_L128_rho0.25,HighLife,128,0.25,4137,0.25250244140625,0.0030769668519496918,1.2853368182044602,2102,1061,-1041,882,548,334,54,280,693,475,-1852,1900,48
13429,HighLife_L128_rho0.25,HighLife,128,0.25,4080,0.2490234375,0.0024461746215820312,1.0910056221909248,2120,1099,-1021,849,535,314,45,269,664,445,-1807,1842,35
13430,HighLife_L128_rho0.25,HighLife,128,0.25,4038,0.2464599609375,0.0028465837240219116,1.228871793759313,2127,1050,-1077,913,557,356,64,292,710,457,-1993,2030,37
13431,HighLife_L128_rho0.25,HighLife,128,0.25,4136,0.25244140625,0.002778768539428711,1.233177150842665,2066,1035,-1031,843,545,298,47,251,667,433,-1801,1831,30
13432,HighLife_L128_rho0.25,HighLife,128,0.25,4112,0.2509765625,0.0027112960815429688,1.1829884524344303,2125,1051,-1074,912,574,338,44,294,721,492,-2072,2111,39
13433,HighLife_L128_rho0.25,HighLife,128,0.25,4036,0.246337890625,0.002855241298675537,1.2160828591335917,2137,1006,-1131,929,575,354,35,319,746,494,-2111,2139,28
13434,HighLife_L128_rho0.25,HighLife,128,0.25,4139,0.25262451171875,0.0024678967893123627,1.0797008456911763,2082,1010,-1072,855,523,332,49,283,675,450,-1894,1922,28
13435,HighLife_L128_rho0.25,HighLife,128,0.25,4177,0.25494384765625,0.003194209188222885,1.3339342563081649,2097,1014,-1083,875,561,314,34,280,691,467,-1913,1953,40
13436,HighLife_L128_rho0.25,HighLife,128,0.25,4182,0.2552490234375,0.002736195921897888,1.1522799126830523,2148,1051,-1097,944,519,425,70,355,747,481,-2126,2170,44
13437,HighLife_L128_rho0.25,HighLife,128,0.25,4139,0.25262451171875,0.002568986266851425,1.1191471901047112,2114,1069,-1045,855,531,324,41,283,690,444,-1882,1918,36
13438,HighLife_L128_rho0.25,HighLife,128,0.25,4128,0.251953125,0.0028057098388671875,1.2062802494057474,2190,984,-1206,936,604,332,33,299,764,526,-2133,2170,37
13439,HighLife_L128_rho0.25,HighLife,128,0.25,4026,0.2457275390625,0.0030678361654281616,1.3354067172096789,2083,1021,-1062,879,574,305,42,263,687,438,-1897,1941,44
13440,HighLife_L128_rho0.25,HighLife,128,0.25,4040,0.24658203125,0.003068685531616211,1.3405557525823437,2098,1058,-1040,863,542,321,49,272,678,432,-1907,1945,38
13441,HighLife_L128_rho0.25,HighLife,128,0.25,4147,0.25311279296875,0.002844657748937607,1.2449970523110347,2107,1050,-1057,889,567,322,41,281,712,471,-1968,1996,28
13442,HighLife_L128_rho0.25,HighLife,128,0.25,4108,0.250732421875,0.002492368221282959,1.074895713377291,2174,1028,-1146,915,560,355,48,307,744,444,-2132,2172,40
13443,HighLife_L128_rho0.25,HighLife,128,0.25,4143,0.25286865234375,0.002529498189687729,1.1430949401153798,2097,1012,-1085,872,543,329,33,296,723,455,-2001,2035,34
13444,HighLife_L128_rho0.25,HighLife,128,0.25,4160,0.25390625,0.0028209686279296875,1.1719970199982952,2122,1053,-1069,893,562,331,38,293,709,460,-1915,1946,31
13445,HighLife_L128_rho0.25,HighLife,128,0.25,4074,0.2486572265625,0.0030385106801986694,1.2568155154383214,2144,1033,-1111,919,571,348,57,291,729,480,-1963,1998,35
13446,HighLife_L128_rho0.25,HighLife,128,0.25,4223,0.25775146484375,0.002840038388967514,1.2794698007389904,2086,1040,-1046,882,525,357,42,315,712,448,-1942,1989,47
13447,HighLife_L128_rho0.25,HighLife,128,0.25,4024,0.24560546875,0.0026395320892333984,1.1162595516394753,2085,1037,-1048,888,540,348,54,294,703,436,-1933,1977,44
13448,HighLife_L128_rho0.25,HighLife,128,0.25,4129,0.25201416015625,0.0030086003243923187,1.2700599575900715,2168,1036,-1132,921,568,353,43,310,748,491,-2158,2192,34
13449,HighLife_L128_rho0.25,HighLife,128,0.25,4161,0.25396728515625,0.002485748380422592,1.168950982189912,2151,981,-1170,900,559,341,34,307,730,473,-2111,2140,29
13450,HighLife_L128_rho0.25,HighLife,128,0.25,4091,0.24969482421875,0.002795126289129257,1.2674841950920097,2145,1020,-1125,956,606,350,49,301,744,525,-2210,2253,43
13451,HighLife_L128_rho0.25,HighLife,128,0.25,4070,0.2484130859375,0.0029824823141098022,1.2427323365694465,2122,1068,-1054,877,544,333,40,293,737,456,-1828,1868,40
